trip_id,driver_id,start_time,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,fare_amount
TRIP-27997,DRV-081,2024-06-09T00:34:14.846Z,15.065555,79.762259,15.055824,79.765065,6.77
TRIP-47578,DRV-087,2024-06-14T02:07:40.546Z,15.072866,79.730268,15.093448,79.760854,8.03
TRIP-41369,DRV-053,2024-06-30T21:54:33.003Z,15.01137,79.659046,15.073888,79.59739,17.45
TRIP-39422,DRV-046,2024-06-10T14:07:15.514Z,15.093145,79.672469,15.087125,79.679527,5.76
TRIP-34680,DRV-078,2024-06-19T22:18:24.741Z,15.041545,79.67761,15.013721,79.697382,10.94
TRIP-22464,DRV-026,2024-06-03T01:35:03.834Z,15.082034,79.750792,15.091818,79.743633,6.58
TRIP-45237,DRV-083,2024-06-23T20:14:06.880Z,14.970095,79.665031,14.947666,79.646225,9.91
TRIP-20833,DRV-047,2024-06-19T23:24:13.325Z,15.056414,79.801659,15.039034,79.790689,10.24
TRIP-18021,DRV-072,2024-06-20T13:55:21.959Z,15.121943,79.794545,15.135681,79.779542,8.44
TRIP-49821,DRV-092,2024-06-15T12:43:35.367Z,14.996334,79.681264,15.002905,79.659567,7.62
TRIP-06219,DRV-074,2024-06-30T06:07:21.882Z,15.14959,79.748021,15.147935,79.799354,13.85
TRIP-10526,DRV-067,2024-06-27T06:20:50.416Z,14.964409,79.62632,14.939176,79.635504,8.99
TRIP-23859,DRV-056,2024-06-17T14:32:03.103Z,15.143357,79.778232,15.12278,79.726542,13.02
TRIP-09827,DRV-054,2024-06-07T14:06:53.417Z,15.028961,79.632682,15.026227,79.622985,5.85
TRIP-39425,DRV-076,2024-06-22T13:12:19.013Z,15.138512,79.627376,15.127165,79.629042,7.26
TRIP-03876,DRV-013,2024-06-04T19:23:38.681Z,15.113199,79.717666,15.117188,79.726749,7.47
TRIP-12137,DRV-039,2024-06-11T06:10:49.196Z,15.114131,79.747164,15.118732,79.696358,12.73
TRIP-06680,DRV-026,2024-06-13T18:36:39.552Z,15.148076,79.662672,15.145744,79.656293,6.22
TRIP-25171,DRV-009,2024-06-11T20:41:37.939Z,15.080917,79.759772,15.083112,79.78073,8.82
TRIP-27546,DRV-013,2024-06-29T15:10:35.278Z,15.118845,79.815999,15.116317,79.853075,12.05
TRIP-19725,DRV-059,2024-06-29T21:16:33.740Z,15.030001,79.687898,15.083841,79.743281,14.94
TRIP-11039,DRV-050,2024-06-15T16:49:20.548Z,15.018453,79.807867,15.016764,79.841143,9.41
TRIP-26418,DRV-060,2024-06-21T11:18:32.500Z,14.994931,79.778619,15.025983,79.782428,11.35
TRIP-37788,DRV-099,2024-06-16T23:50:31.500Z,15.067454,79.816105,15.080973,79.817912,7.2
TRIP-10514,DRV-047,2024-06-01T18:02:24.801Z,15.058972,79.683756,15.070327,79.682175,5.11
TRIP-29377,DRV-032,2024-06-23T07:35:32.961Z,14.973133,79.704303,14.908766,79.774517,19.25
TRIP-01334,DRV-020,2024-06-30T15:44:02.521Z,14.98718,79.712735,14.997918,79.716453,7.18
TRIP-15878,DRV-073,2024-06-10T07:03:35.627Z,15.124299,79.663687,15.126803,79.634755,11.42
TRIP-12966,DRV-004,2024-06-04T17:58:56.433Z,15.084903,79.734714,15.075973,79.769104,9.34
TRIP-42627,DRV-029,2024-06-09T02:35:51.376Z,15.127349,79.659988,15.162644,79.722889,19.6
TRIP-19238,DRV-059,2024-06-17T21:14:23.082Z,15.128096,79.738575,15.140428,79.737147,7.26
TRIP-37511,DRV-025,2024-06-28T22:03:31.288Z,14.966354,79.818386,15.008297,79.813522,12.33
TRIP-36869,DRV-073,2024-06-22T11:43:38.638Z,14.98249,79.770721,14.998921,79.811225,12.76
TRIP-11628,DRV-092,2024-06-03T20:47:41.495Z,15.042066,79.721802,15.060859,79.772092,11.96
TRIP-15456,DRV-093,2024-06-17T03:24:22.227Z,14.993538,79.770957,15.035564,79.729014,15
TRIP-41017,DRV-048,2024-06-19T17:32:29.703Z,15.048958,79.752918,15.035862,79.767956,7.54
TRIP-25224,DRV-052,2024-06-09T02:00:08.386Z,15.119832,79.646858,15.114243,79.669676,9.63
TRIP-27972,DRV-075,2024-06-15T15:24:04.823Z,14.986575,79.776968,15.044861,79.756441,15.37
TRIP-45378,DRV-074,2024-06-10T07:34:35.364Z,15.034079,79.794199,15.055438,79.802669,7.18
TRIP-23737,DRV-006,2024-06-24T22:50:04.958Z,15.077852,79.711489,15.094274,79.631899,17.05
TRIP-35192,DRV-077,2024-06-23T20:22:48.928Z,15.040224,79.640603,15.027359,79.687608,10.99
TRIP-09004,DRV-011,2024-06-19T18:55:29.192Z,15.053614,79.710245,15.033929,79.720797,7.9
TRIP-49865,DRV-019,2024-06-29T00:16:13.296Z,15.14794,79.751961,15.0536,79.772584,20.72
TRIP-43632,DRV-053,2024-06-26T06:25:40.710Z,15.030256,79.774068,15.006361,79.76491,7.32
TRIP-28238,DRV-025,2024-06-27T14:24:31.782Z,15.044333,79.659285,15.044956,79.643776,6.4
TRIP-20784,DRV-009,2024-06-15T03:06:15.374Z,14.999531,79.806387,14.97608,79.855571,13.57
TRIP-17501,DRV-012,2024-06-09T19:56:44.676Z,15.020692,79.799676,15.041435,79.820871,9.67
TRIP-19512,DRV-093,2024-06-09T02:06:21.818Z,14.96871,79.675892,14.961057,79.639551,11.06
TRIP-04278,DRV-099,2024-06-05T06:28:17.338Z,14.979214,79.651743,14.977418,79.639892,7.94
TRIP-41195,DRV-080,2024-06-30T06:22:09.189Z,15.127637,79.659178,15.14289,79.70127,12.71
TRIP-12798,DRV-094,2024-06-24T22:59:29.746Z,15.027096,79.621852,15.039644,79.645278,9.86
TRIP-26939,DRV-096,2024-06-13T04:19:04.340Z,15.050419,79.770893,15.070983,79.799273,10.82
TRIP-29907,DRV-050,2024-06-09T12:47:37.673Z,15.088061,79.764843,15.025177,79.679342,19.46
TRIP-37725,DRV-003,2024-06-08T09:26:53.371Z,15.118634,79.692226,15.123223,79.689001,5.74
TRIP-11794,DRV-027,2024-06-02T15:11:11.420Z,14.9894,79.78911,15.00277,79.817923,10.93
TRIP-31021,DRV-073,2024-06-09T21:30:26.963Z,14.969394,79.68244,15.011091,79.659799,12.87
TRIP-46060,DRV-046,2024-06-02T00:47:53.214Z,15.035702,79.663859,15.09375,79.673141,15.78
TRIP-31370,DRV-008,2024-06-15T18:17:53.303Z,15.154412,79.643607,15.161717,79.65744,5.64
TRIP-33044,DRV-097,2024-06-23T10:31:39.878Z,15.058894,79.677983,15.067209,79.661513,5.32
TRIP-04782,DRV-089,2024-06-17T04:46:26.031Z,15.072477,79.730261,15.022415,79.694572,16.58
TRIP-32918,DRV-034,2024-06-11T08:26:41.772Z,15.148579,79.774174,15.175814,79.787278,10.24
TRIP-22526,DRV-036,2024-06-18T04:22:21.387Z,15.058951,79.793473,15.042815,79.811758,9
TRIP-20227,DRV-020,2024-06-01T23:43:16.479Z,15.051918,79.764303,15.085017,79.764018,10.68
TRIP-38460,DRV-019,2024-06-17T06:26:09.477Z,15.043264,79.63779,15.075251,79.624298,9.63
TRIP-27654,DRV-085,2024-06-01T18:04:14.116Z,15.028574,79.681732,15.052865,79.703763,9.56
TRIP-49885,DRV-005,2024-06-01T23:07:51.020Z,15.066409,79.819075,15.042927,79.816081,6.43
TRIP-18795,DRV-048,2024-06-27T11:30:14.031Z,15.012522,79.702063,14.972348,79.688372,11.93
TRIP-25947,DRV-063,2024-06-04T15:28:00.966Z,15.065108,79.626632,15.065294,79.615536,7.17
TRIP-28307,DRV-100,2024-06-03T09:39:29.514Z,15.097043,79.70166,15.12392,79.686639,8.28
TRIP-14445,DRV-070,2024-06-26T20:44:34.936Z,14.957961,79.647083,14.962673,79.746852,18.64
TRIP-46435,DRV-076,2024-06-23T04:18:59.674Z,15.028142,79.813504,15.000841,79.880848,14.96
TRIP-43460,DRV-015,2024-06-20T15:35:47.523Z,14.989956,79.698844,15.048027,79.679708,17.51
TRIP-07327,DRV-004,2024-06-24T06:22:43.164Z,14.986832,79.686069,15.021401,79.679257,11.43
TRIP-11164,DRV-092,2024-06-14T19:11:27.216Z,15.059776,79.65639,15.005839,79.787317,30.57
TRIP-01254,DRV-062,2024-06-18T11:42:09.436Z,15.118943,79.784246,15.100654,79.795657,6.95
TRIP-11554,DRV-052,2024-06-26T14:29:58.986Z,14.99639,79.760348,14.975607,79.768219,9.72
TRIP-45437,DRV-039,2024-06-16T07:25:30.113Z,14.994904,79.728525,14.977142,79.699711,10.4
TRIP-17828,DRV-011,2024-06-27T19:31:45.322Z,15.010707,79.725341,14.995276,79.758629,10.18
TRIP-09067,DRV-019,2024-06-15T19:52:17.795Z,15.118143,79.707081,15.203873,79.7256,20.3
TRIP-42226,DRV-036,2024-06-21T11:27:21.032Z,15.02381,79.720409,15.019334,79.726878,7.77
TRIP-07197,DRV-092,2024-06-01T08:24:05.669Z,14.976868,79.627427,15.003542,79.60432,9.57
TRIP-11123,DRV-009,2024-06-09T16:19:32.397Z,15.136343,79.789466,15.172259,79.839358,15.36
TRIP-14082,DRV-020,2024-06-05T08:56:33.894Z,15.000182,79.752718,14.897662,79.79382,19.17
TRIP-37810,DRV-050,2024-06-11T09:49:21.484Z,15.111766,79.818497,15.208472,79.790065,22.12
TRIP-17128,DRV-096,2024-06-30T12:50:27.787Z,15.013997,79.673213,15.046128,79.669872,11.71
TRIP-15775,DRV-009,2024-06-06T19:15:13.265Z,14.962538,79.673873,14.952938,79.558899,21.37
TRIP-15278,DRV-066,2024-06-14T12:11:11.528Z,14.974258,79.691457,14.962424,79.691156,7.86
TRIP-09627,DRV-067,2024-06-04T00:48:36.927Z,15.14867,79.809868,15.158366,79.792715,8.85
TRIP-24848,DRV-027,2024-06-20T07:35:40.494Z,14.985606,79.814952,14.99856,79.838355,8.97
TRIP-36430,DRV-017,2024-06-13T01:16:42.308Z,15.05197,79.644714,15.04366,79.680876,11.41
TRIP-12178,DRV-091,2024-06-22T17:40:42.626Z,15.097758,79.794645,15.104695,79.769135,8.53
TRIP-05626,DRV-015,2024-06-13T18:17:05.457Z,15.06414,79.75075,15.077449,79.781003,10.74
TRIP-40119,DRV-029,2024-06-25T15:00:34.106Z,15.09798,79.698727,15.119164,79.682026,8.09
TRIP-47055,DRV-010,2024-06-06T09:13:53.037Z,15.000042,79.792522,15.025913,79.801001,8.91
TRIP-22947,DRV-067,2024-06-21T14:16:36.565Z,15.136148,79.702823,15.129443,79.67506,10.04
TRIP-17734,DRV-035,2024-06-21T21:26:10.772Z,15.091053,79.801527,15.054513,79.843392,16.21
TRIP-30990,DRV-091,2024-06-30T10:32:11.786Z,15.129797,79.673265,15.10669,79.628455,13.47
TRIP-34596,DRV-061,2024-06-10T13:20:38.021Z,15.077886,79.741721,15.032434,79.722562,12.2
TRIP-33652,DRV-021,2024-06-10T00:44:49.180Z,15.033016,79.759875,15.054801,79.74579,9.03
TRIP-32874,DRV-075,2024-06-29T20:38:00.439Z,15.081626,79.803927,15.090612,79.798151,7.49
TRIP-23923,DRV-018,2024-06-21T08:21:14.268Z,15.017474,79.779587,14.999677,79.77827,7.38
TRIP-07228,DRV-028,2024-06-26T07:06:12.483Z,14.981378,79.7398,14.970101,79.734809,8.29
TRIP-37242,DRV-008,2024-06-02T20:38:54.097Z,14.964874,79.667587,14.951833,79.653291,6.97
TRIP-34188,DRV-080,2024-06-04T02:22:40.972Z,14.997882,79.624366,15.063177,79.630422,15.33
TRIP-36021,DRV-053,2024-06-21T18:22:12.971Z,15.132405,79.643127,15.177713,79.648092,13.37
TRIP-00919,DRV-085,2024-06-05T23:38:41.863Z,15.084631,79.805425,15.165316,79.831892,16.92
TRIP-34561,DRV-052,2024-06-28T04:33:38.615Z,15.15045,79.713202,15.104558,79.71335,13.68
TRIP-18224,DRV-064,2024-06-03T15:00:53.202Z,15.029176,79.8181,15.024712,79.798883,7.36
TRIP-23814,DRV-069,2024-06-22T12:16:59.658Z,15.133787,79.655539,15.153058,79.666455,10.85
TRIP-25656,DRV-003,2024-06-09T19:26:49.857Z,15.082623,79.810426,15.074399,79.811785,5.55
TRIP-35008,DRV-007,2024-06-25T07:11:48.158Z,15.088626,79.721537,15.014002,79.689707,19.72
TRIP-14210,DRV-006,2024-06-17T12:23:35.772Z,14.96662,79.761304,15.016308,79.709765,16.12
TRIP-35666,DRV-004,2024-06-25T10:28:30.808Z,15.132953,79.745052,15.172077,79.769886,10.35
TRIP-05792,DRV-050,2024-06-16T02:41:30.093Z,15.065059,79.654071,15.084244,79.658217,7.58
TRIP-33659,DRV-059,2024-06-30T14:18:02.296Z,15.121943,79.678838,15.130471,79.686288,6.28
TRIP-09466,DRV-098,2024-06-04T00:13:51.237Z,15.10844,79.792959,15.128987,79.781814,7.51
TRIP-34035,DRV-047,2024-06-08T23:26:30.135Z,15.080326,79.715714,15.128271,79.756356,14.43
TRIP-34101,DRV-040,2024-06-03T20:19:28.457Z,14.978539,79.730837,15.017979,79.728479,12.59
TRIP-01472,DRV-007,2024-06-02T12:05:55.865Z,15.066451,79.664562,15.076805,79.670194,8.35
TRIP-10900,DRV-014,2024-06-15T06:30:48.577Z,15.046433,79.817282,15.05842,79.812032,5.65
TRIP-35133,DRV-029,2024-06-27T13:19:07.370Z,14.969267,79.796623,14.94379,79.783209,10.21
TRIP-27620,DRV-067,2024-06-16T21:06:54.411Z,14.958119,79.707018,14.947384,79.680365,10.62
TRIP-35194,DRV-047,2024-06-14T19:25:43.171Z,15.100608,79.803187,15.078003,79.860274,13.02
TRIP-31226,DRV-074,2024-06-04T23:52:13.868Z,14.977249,79.672589,14.923978,79.714258,13.58
TRIP-21307,DRV-087,2024-06-23T19:20:09.683Z,15.125745,79.667836,15.145466,79.638697,9.78
TRIP-26866,DRV-037,2024-06-19T13:13:22.197Z,15.059,79.770048,15.037892,79.761455,8.89
TRIP-20831,DRV-036,2024-06-24T00:10:44.570Z,15.009056,79.701071,15.017658,79.72429,9.19
TRIP-09368,DRV-014,2024-06-24T12:55:00.018Z,15.152604,79.734252,15.131642,79.7827,14.48
TRIP-04064,DRV-058,2024-06-18T06:39:34.399Z,15.023529,79.766698,14.967254,79.766091,11.46
TRIP-22841,DRV-093,2024-06-18T08:22:28.677Z,15.005019,79.808145,14.988951,79.809484,7.07
TRIP-26572,DRV-086,2024-06-30T01:00:49.322Z,15.063187,79.72896,15.054662,79.735903,6.89
TRIP-26027,DRV-032,2024-06-26T15:21:59.663Z,15.058542,79.727152,15.063961,79.73482,5.56
TRIP-34538,DRV-054,2024-06-30T19:34:49.309Z,14.976422,79.724421,14.980302,79.735623,7.14
TRIP-10798,DRV-049,2024-06-10T08:59:12.302Z,14.977159,79.682006,14.977222,79.650323,10.47
TRIP-23658,DRV-026,2024-06-05T08:02:28.553Z,15.153279,79.754778,15.140666,79.740307,6.6
TRIP-11369,DRV-036,2024-06-27T20:28:23.279Z,15.132254,79.756241,15.114933,79.768959,9.12
TRIP-35524,DRV-082,2024-06-06T00:53:36.170Z,15.137871,79.811684,15.115202,79.844561,11.86
TRIP-25679,DRV-057,2024-06-04T21:10:17.958Z,15.076746,79.707717,15.049717,79.742385,12
TRIP-27954,DRV-096,2024-06-27T20:50:59.374Z,15.042893,79.631584,15.031032,79.655355,10.89
TRIP-38643,DRV-075,2024-06-15T08:16:04.450Z,15.023155,79.743478,15.04548,79.750595,7.89
TRIP-10859,DRV-098,2024-06-27T09:06:40.573Z,15.13988,79.623961,15.074809,79.612422,16.04
TRIP-42377,DRV-083,2024-06-29T13:02:39.131Z,15.153245,79.804572,15.12417,79.897887,19.6
TRIP-33800,DRV-083,2024-06-02T03:51:27.301Z,15.050419,79.715451,15.020017,79.701676,10.22
TRIP-29637,DRV-037,2024-06-22T22:22:00.843Z,15.075591,79.683986,15.085954,79.643383,13.44
TRIP-21911,DRV-041,2024-06-02T06:17:22.746Z,15.129994,79.72494,15.134375,79.695372,8.32
TRIP-16740,DRV-032,2024-06-30T20:26:59.111Z,14.973455,79.750688,14.974274,79.732942,6.57
TRIP-41613,DRV-016,2024-06-04T22:19:32.173Z,15.126071,79.682359,15.131538,79.609101,20.23
TRIP-02269,DRV-020,2024-06-27T08:37:43.127Z,15.014879,79.629986,15.00457,79.613867,7.01
TRIP-06853,DRV-096,2024-06-06T15:53:13.729Z,14.9881,79.740755,15.017624,79.699318,12.64
TRIP-19249,DRV-082,2024-06-15T22:15:01.419Z,15.105713,79.817201,15.069068,79.832355,13.45
TRIP-35219,DRV-007,2024-06-07T06:43:59.538Z,15.049825,79.784664,15.026558,79.822577,13.54
TRIP-20370,DRV-072,2024-06-21T15:03:03.054Z,14.985707,79.684317,15.00505,79.687422,7.65
TRIP-18768,DRV-083,2024-06-09T04:24:46.286Z,15.117796,79.69324,15.05251,79.540446,32.72
TRIP-26721,DRV-074,2024-06-03T09:54:15.552Z,15.114749,79.642269,15.098578,79.613596,9.72
TRIP-44105,DRV-031,2024-06-03T19:14:47.029Z,14.998239,79.687831,15.007423,79.670223,8.07
TRIP-06775,DRV-094,2024-06-07T06:45:11.094Z,14.985966,79.764661,14.977522,79.759227,6.23
TRIP-01819,DRV-043,2024-06-24T19:20:12.054Z,15.093537,79.6424,15.093472,79.663475,9.58
TRIP-48480,DRV-094,2024-06-21T06:24:13.443Z,15.095303,79.66001,15.035461,79.68272,15.05
TRIP-09800,DRV-086,2024-06-07T12:50:36.016Z,14.967914,79.768816,14.946737,79.761903,5.76
TRIP-10710,DRV-016,2024-06-29T23:26:06.166Z,15.024035,79.625061,15.013469,79.631033,8.35
TRIP-05529,DRV-035,2024-06-18T08:10:53.055Z,15.095213,79.702672,15.007133,79.732226,19.61
TRIP-22241,DRV-100,2024-06-22T18:26:35.598Z,15.12884,79.694953,15.19963,79.753252,19.92
TRIP-24890,DRV-002,2024-06-05T02:24:31.469Z,15.058523,79.812346,15.117287,79.851067,19.16
TRIP-48868,DRV-075,2024-06-19T04:12:13.937Z,15.01314,79.688199,14.983116,79.698577,10.43
TRIP-08409,DRV-025,2024-06-10T16:18:29.494Z,14.971608,79.657173,14.950979,79.665864,6.86
TRIP-37967,DRV-019,2024-06-11T08:17:55.633Z,15.035198,79.75437,15.018232,79.751261,8.74
TRIP-16069,DRV-088,2024-06-13T06:43:41.226Z,15.028783,79.67558,15.04073,79.66761,8.67
TRIP-02030,DRV-081,2024-06-29T14:49:59.269Z,14.969695,79.756168,14.981964,79.778131,7.64
TRIP-13105,DRV-070,2024-06-19T00:32:07.948Z,15.011994,79.714272,15.037756,79.710478,7.58
TRIP-08349,DRV-098,2024-06-20T12:03:35.024Z,15.09687,79.769025,15.103256,79.790334,7.45
TRIP-37243,DRV-096,2024-06-02T09:06:53.301Z,15.035531,79.817537,15.044257,79.836986,7.62
TRIP-18474,DRV-064,2024-06-17T00:56:46.253Z,15.080229,79.675891,15.102633,79.645424,11.71
TRIP-45325,DRV-075,2024-06-01T18:53:07.175Z,15.068581,79.797204,15.084925,79.816609,8.73
TRIP-43317,DRV-086,2024-06-18T17:33:38.340Z,15.119184,79.709408,15.132812,79.697168,7.81
TRIP-33536,DRV-060,2024-06-27T13:49:17.821Z,15.130012,79.767214,15.143264,79.832186,16.9
TRIP-16250,DRV-011,2024-06-27T01:01:32.602Z,15.151486,79.77481,15.149639,79.758963,7.46
TRIP-03002,DRV-061,2024-06-14T11:55:59.659Z,15.132967,79.682936,15.10791,79.704209,11.87
TRIP-08660,DRV-096,2024-06-08T07:05:11.221Z,15.143301,79.736887,15.145364,79.71573,8.68
TRIP-05940,DRV-039,2024-06-13T15:04:20.914Z,15.050633,79.673481,15.02037,79.692646,11.1
TRIP-19569,DRV-059,2024-06-25T05:45:13.863Z,15.136671,79.630345,15.142753,79.621165,7.43
TRIP-03302,DRV-093,2024-06-12T19:46:31.728Z,14.975311,79.694695,14.990461,79.697373,5.81
TRIP-35354,DRV-051,2024-06-11T03:56:10.049Z,15.153696,79.735238,15.14862,79.72966,4.92
TRIP-07538,DRV-060,2024-06-29T08:11:19.945Z,15.037345,79.685223,15.04046,79.713418,8.95
TRIP-13231,DRV-086,2024-06-19T01:14:33.633Z,15.017052,79.673017,14.997628,79.695098,7.89
TRIP-28229,DRV-040,2024-06-11T13:14:08.066Z,15.032589,79.626045,14.990336,79.547597,17.28
TRIP-07770,DRV-037,2024-06-22T07:47:22.032Z,15.093626,79.743332,15.121111,79.7341,10.62
TRIP-48290,DRV-023,2024-06-14T04:14:32.447Z,14.977293,79.731022,14.915383,79.786037,19.35
TRIP-30428,DRV-077,2024-06-21T18:32:13.625Z,15.032427,79.798049,15.042905,79.836195,10.13
TRIP-04582,DRV-099,2024-06-28T04:20:04.068Z,15.024167,79.652621,15.034055,79.644013,7.32
TRIP-39461,DRV-063,2024-06-09T05:23:43.551Z,15.11433,79.658739,15.125229,79.654331,6.85
TRIP-26379,DRV-076,2024-06-08T08:43:50.583Z,14.994468,79.753591,15.000959,79.747351,6
TRIP-42774,DRV-073,2024-06-08T15:12:17.224Z,15.141235,79.645464,15.154004,79.671438,8.67
TRIP-29094,DRV-094,2024-06-02T02:11:32.713Z,15.118497,79.681898,15.126026,79.663986,7.66
TRIP-19235,DRV-070,2024-06-23T06:28:01.019Z,14.984293,79.627359,14.98588,79.64398,7.65
TRIP-28600,DRV-058,2024-06-22T01:40:46.538Z,15.078461,79.797728,15.118795,79.791436,11.32
TRIP-44121,DRV-073,2024-06-24T12:48:56.329Z,14.982202,79.650352,14.967749,79.639236,7.8
TRIP-39220,DRV-019,2024-06-18T17:45:21.497Z,15.083098,79.662912,15.119262,79.697244,13.35
TRIP-17998,DRV-094,2024-06-20T03:28:48.418Z,15.084555,79.790981,15.075258,79.83597,11.83
TRIP-43046,DRV-025,2024-06-01T09:15:23.782Z,14.984075,79.807472,14.992204,79.811168,5.02
TRIP-29882,DRV-083,2024-06-04T05:42:32.792Z,15.10433,79.775192,15.113164,79.788349,5.96
TRIP-03573,DRV-069,2024-06-19T20:25:25.314Z,15.128197,79.815207,15.108012,79.818452,7.66
TRIP-27539,DRV-023,2024-06-11T08:07:26.416Z,15.048991,79.727721,15.048197,79.753079,10.06
TRIP-05405,DRV-073,2024-06-15T08:33:18.009Z,15.013491,79.815663,14.995468,79.809838,6.63
TRIP-37751,DRV-017,2024-06-18T05:28:21.499Z,14.986923,79.811978,14.956824,79.785882,11.13
TRIP-18196,DRV-072,2024-06-17T04:28:07.155Z,15.11994,79.819786,15.069513,79.809414,11.14
TRIP-13579,DRV-041,2024-06-28T22:48:10.912Z,15.068292,79.720475,15.10148,79.720535,9.43
TRIP-42483,DRV-019,2024-06-22T15:03:53.704Z,15.087271,79.765297,15.078462,79.722085,12.3
TRIP-09545,DRV-077,2024-06-14T20:58:42.440Z,14.981323,79.726536,15.045894,79.827244,25.98
TRIP-18477,DRV-043,2024-06-24T08:29:56.465Z,15.015867,79.627689,15.035967,79.648849,8.23
TRIP-06083,DRV-031,2024-06-21T20:45:10.985Z,14.993597,79.733602,15.012941,79.722598,7.23
TRIP-05945,DRV-089,2024-06-08T05:27:24.395Z,15.09965,79.789265,15.115674,79.790256,7.9
TRIP-42283,DRV-036,2024-06-11T19:25:06.363Z,15.054921,79.675932,15.073304,79.660031,7.49
TRIP-29567,DRV-012,2024-06-16T05:37:27.802Z,15.080175,79.624858,15.0932,79.633608,7.76
TRIP-08385,DRV-053,2024-06-09T10:14:59.658Z,15.088635,79.626644,15.083102,79.530304,20.47
TRIP-02048,DRV-056,2024-06-25T15:48:20.358Z,14.958987,79.760433,14.978091,79.77605,10.16
TRIP-43549,DRV-010,2024-06-17T10:28:20.018Z,15.000921,79.787011,14.978857,79.770294,11.3
TRIP-15654,DRV-001,2024-06-09T05:25:42.778Z,15.110586,79.648491,15.093478,79.634003,9.93
TRIP-05958,DRV-092,2024-06-14T12:42:28.032Z,15.008608,79.705276,14.988161,79.660041,10.44
TRIP-36781,DRV-066,2024-06-05T02:49:30.618Z,15.14894,79.808862,15.152379,79.838141,10.62
TRIP-41100,DRV-058,2024-06-14T18:50:45.492Z,15.016566,79.652745,14.927451,79.684405,21.63
TRIP-00613,DRV-075,2024-06-07T04:09:00.061Z,15.10451,79.705021,15.128971,79.727543,9.04
TRIP-06883,DRV-013,2024-06-15T21:38:45.781Z,15.047288,79.803555,15.031785,79.807515,7.62
TRIP-24312,DRV-044,2024-06-02T09:17:38.561Z,15.061113,79.680143,15.052735,79.690607,6.62
TRIP-48062,DRV-013,2024-06-25T03:05:34.843Z,15.00872,79.802354,14.972925,79.885837,20.76
TRIP-21920,DRV-094,2024-06-22T02:17:02.944Z,15.134152,79.806432,15.154617,79.81172,10.34
TRIP-41851,DRV-097,2024-06-28T21:30:35.670Z,15.119342,79.724635,15.14737,79.680573,12.08
TRIP-41848,DRV-033,2024-06-05T03:20:45.098Z,15.050323,79.815537,14.991993,79.800977,15.64
TRIP-36194,DRV-056,2024-06-01T18:26:48.811Z,15.009653,79.712795,15.017907,79.720127,6.68
TRIP-32071,DRV-061,2024-06-26T06:45:16.565Z,15.022644,79.621916,15.086929,79.583213,19.05
TRIP-39298,DRV-042,2024-06-20T07:15:14.369Z,15.109488,79.764199,15.101424,79.74387,7.9
TRIP-20181,DRV-082,2024-06-12T14:16:18.238Z,15.015351,79.740575,15.008942,79.727612,7.5
TRIP-17616,DRV-033,2024-06-17T20:31:03.014Z,15.01341,79.699818,15.010448,79.731269,10.38
TRIP-13673,DRV-035,2024-06-14T06:41:56.964Z,15.062504,79.723427,15.014441,79.749643,13.34
TRIP-42045,DRV-016,2024-06-02T08:19:34.308Z,15.020908,79.687205,15.010143,79.707252,10.26
TRIP-29084,DRV-085,2024-06-27T19:10:24.181Z,15.133829,79.791006,15.121171,79.77502,8.23
TRIP-24620,DRV-098,2024-06-26T03:42:50.851Z,15.015053,79.727701,15.039489,79.743612,9.42
TRIP-22357,DRV-099,2024-06-14T05:31:23.964Z,14.981493,79.679777,14.954693,79.6647,8.47
TRIP-32315,DRV-074,2024-06-17T09:18:46.051Z,15.026201,79.732242,15.020041,79.706536,11.19
TRIP-15923,DRV-093,2024-06-07T15:19:08.305Z,15.15731,79.748871,15.132167,79.790176,14.07
TRIP-17859,DRV-072,2024-06-14T07:17:19.018Z,14.987555,79.679394,14.984123,79.618582,13.15
TRIP-43595,DRV-058,2024-06-24T01:20:13.334Z,15.03929,79.735247,15.019207,79.711041,8.16
TRIP-16013,DRV-032,2024-06-21T07:36:42.616Z,15.062076,79.685657,15.080679,79.692894,7.86
TRIP-31514,DRV-069,2024-06-10T15:02:01.043Z,15.025882,79.681377,15.006728,79.666531,9.45
TRIP-13165,DRV-028,2024-06-08T16:37:50.608Z,15.154532,79.665871,15.152392,79.645834,8.56
TRIP-04359,DRV-043,2024-06-07T08:02:15.733Z,15.13133,79.664518,15.124043,79.661698,5.66
TRIP-33190,DRV-073,2024-06-09T18:12:48.806Z,15.020784,79.772431,14.980378,79.760592,10.11
TRIP-35721,DRV-083,2024-06-09T21:02:08.805Z,15.073569,79.62737,15.104441,79.619956,10.39
TRIP-45218,DRV-058,2024-06-02T04:21:14.366Z,15.080447,79.758454,15.053282,79.75367,9.15
TRIP-48185,DRV-084,2024-06-15T23:32:42.424Z,15.151878,79.655098,15.153355,79.673798,7.62
TRIP-16329,DRV-054,2024-06-16T07:51:03.483Z,15.031712,79.633793,14.898848,79.694733,23.55
TRIP-22867,DRV-013,2024-06-10T08:01:06.520Z,15.02309,79.696716,15.040999,79.750807,13.25
TRIP-34752,DRV-063,2024-06-18T02:48:27.796Z,15.010857,79.802389,15.028805,79.794494,7.09
TRIP-27675,DRV-037,2024-06-22T20:58:25.011Z,14.959218,79.703501,14.979948,79.697447,8.39
