timestamp,location,sensor,value
2024-02-29T03:36:00.000Z,zone-c,humidity,67.7
2024-02-29T03:45:00.000Z,zone-d,temperature,29.1
2024-02-29T04:27:00.000Z,zone-b,light,439.8
2024-02-29T06:21:00.000Z,zone-b,humidity,57.6
2024-02-29T06:32:00.000Z,zone-a,temperature,23.1
2024-02-29T09:40:00.000Z,zone-a,light,806.3
2024-02-29T10:24:00.000Z,zone-d,light,557.6
2024-02-29T11:06:00.000Z,zone-c,pressure,1005.9
2024-02-29T11:31:00.000Z,zone-d,humidity,52.9
2024-02-29T11:50:00.000Z,zone-d,pressure,1001
2024-02-29T13:52:00.000Z,zone-b,temperature,22.1
2024-02-29T14:36:00.000Z,zone-c,light,379.3
2024-02-29T21:56:00.000Z,zone-d,light,712.6
2024-02-29T22:38:00.000Z,zone-a,pressure,1008.9
2024-02-29T22:41:00.000Z,zone-a,temperature,18.1
2024-03-01T01:00:00.000Z,zone-c,light,264.2
2024-03-01T01:45:00.000Z,zone-b,pressure,997.2
2024-03-01T04:07:00.000Z,zone-b,temperature,26.5
2024-03-01T05:40:00.000Z,zone-c,pressure,990.5
2024-03-01T08:26:00.000Z,zone-c,temperature,19.6
2024-03-01T09:27:00.000Z,zone-d,temperature,17.7
2024-03-01T09:41:00.000Z,zone-d,humidity,62.8
2024-03-01T10:13:00.000Z,zone-a,humidity,32.6
2024-03-01T12:34:00.000Z,zone-a,light,285
2024-03-01T13:06:00.000Z,zone-d,pressure,998.5
2024-03-01T14:38:00.000Z,zone-b,humidity,51.7
2024-03-01T15:44:00.000Z,zone-b,light,334.2
2024-03-01T16:57:00.000Z,zone-c,humidity,38.9
2024-03-01T23:33:00.000Z,zone-a,pressure,1011
2024-03-02T00:10:00.000Z,zone-c,humidity,72.4
2024-03-02T00:23:00.000Z,zone-a,light,403.6
2024-03-02T00:45:00.000Z,zone-a,temperature,30.8
2024-03-02T05:18:00.000Z,zone-d,pressure,1009.2
2024-03-02T05:43:00.000Z,zone-d,light,777
2024-03-02T06:35:00.000Z,zone-d,humidity,64.7
2024-03-02T07:21:00.000Z,zone-b,humidity,30.3
2024-03-02T09:16:00.000Z,zone-b,temperature,32
2024-03-02T09:24:00.000Z,zone-b,light,340.6
2024-03-02T13:09:00.000Z,zone-c,temperature,30.3
2024-03-02T15:22:00.000Z,zone-d,temperature,32.7
2024-03-02T15:45:00.000Z,zone-b,pressure,1011.9
2024-03-02T16:35:00.000Z,zone-a,humidity,44.9
2024-03-02T17:06:00.000Z,zone-c,pressure,1003.7
2024-03-02T17:43:00.000Z,zone-c,light,525.7
2024-03-02T22:10:00.000Z,zone-a,temperature,30
2024-03-02T22:37:00.000Z,zone-b,pressure,993
2024-03-02T23:07:00.000Z,zone-a,pressure,996.6
2024-03-02T23:35:00.000Z,zone-a,light,409.8
2024-03-02T23:38:00.000Z,zone-c,pressure,1017.8
2024-03-02T23:45:00.000Z,zone-c,light,719.2
2024-03-03T00:46:00.000Z,zone-b,light,145.1
2024-03-03T01:28:00.000Z,zone-d,light,763.1
2024-03-03T02:20:00.000Z,zone-d,humidity,34.6
2024-03-03T04:20:00.000Z,zone-a,humidity,56.4
2024-03-03T05:00:00.000Z,zone-c,humidity,40.1
2024-03-03T09:25:00.000Z,zone-d,temperature,27.5
2024-03-03T11:34:00.000Z,zone-b,humidity,49.9
2024-03-03T12:43:00.000Z,zone-b,temperature,35
2024-03-03T13:17:00.000Z,zone-d,pressure,1013.2
2024-03-03T15:02:00.000Z,zone-c,temperature,31.4
2024-03-03T18:57:00.000Z,zone-b,humidity,38.1
2024-03-03T20:39:00.000Z,zone-b,pressure,998.3
2024-03-03T21:36:00.000Z,zone-b,temperature,27.9
2024-03-03T23:32:00.000Z,zone-a,humidity,47
2024-03-04T02:22:00.000Z,zone-a,pressure,1016.9
2024-03-04T02:35:00.000Z,zone-b,light,475.2
2024-03-04T04:04:00.000Z,zone-c,temperature,25.1
2024-03-04T04:11:00.000Z,zone-c,pressure,994.4
2024-03-04T09:13:00.000Z,zone-d,pressure,1010.6
2024-03-04T09:51:00.000Z,zone-d,temperature,18.9
2024-03-04T11:30:00.000Z,zone-c,light,721.7
2024-03-04T11:53:00.000Z,zone-a,temperature,27.5
2024-03-04T12:43:00.000Z,zone-c,humidity,64.6
2024-03-04T14:13:00.000Z,zone-d,humidity,66.9
2024-03-04T16:22:00.000Z,zone-a,light,708.6
2024-03-04T16:42:00.000Z,zone-d,light,811.3
2024-03-04T19:24:00.000Z,zone-c,pressure,1018.1
2024-03-04T19:29:00.000Z,zone-d,humidity,59.6
2024-03-04T21:50:00.000Z,zone-c,humidity,53.9
2024-03-05T01:32:00.000Z,zone-d,temperature,28.2
2024-03-05T02:04:00.000Z,zone-b,pressure,1009.1
2024-03-05T03:02:00.000Z,zone-a,pressure,1016.3
2024-03-05T08:08:00.000Z,zone-a,light,895.3
2024-03-05T11:01:00.000Z,zone-c,light,122
2024-03-05T11:45:00.000Z,zone-d,light,511.2
2024-03-05T12:15:00.000Z,zone-c,temperature,15.2
2024-03-05T12:48:00.000Z,zone-b,light,222.8
2024-03-05T13:17:00.000Z,zone-a,temperature,30.3
2024-03-05T15:39:00.000Z,zone-a,humidity,44.3
2024-03-05T16:36:00.000Z,zone-b,humidity,34.1
2024-03-05T16:44:00.000Z,zone-d,pressure,1017.6
2024-03-05T17:33:00.000Z,zone-b,temperature,32.8
2024-03-05T19:12:00.000Z,zone-d,pressure,991.9
2024-03-05T19:48:00.000Z,zone-c,humidity,47.5
2024-03-05T20:30:00.000Z,zone-b,pressure,1006.8
2024-03-05T21:32:00.000Z,zone-d,humidity,42.1
2024-03-05T22:08:00.000Z,zone-d,light,593.3
2024-03-05T22:19:00.000Z,zone-c,temperature,18.7
2024-03-05T22:20:00.000Z,zone-a,temperature,15.3
2024-03-06T00:05:00.000Z,zone-a,light,802.8
2024-03-06T00:10:00.000Z,zone-a,pressure,992.2
2024-03-06T02:18:00.000Z,zone-a,humidity,34.2
2024-03-06T05:41:00.000Z,zone-c,light,501.6
2024-03-06T09:00:00.000Z,zone-b,temperature,33.4
2024-03-06T10:50:00.000Z,zone-b,light,703.3
2024-03-06T11:34:00.000Z,zone-b,humidity,66.1
2024-03-06T14:06:00.000Z,zone-c,pressure,1012.6
2024-03-06T14:50:00.000Z,zone-d,temperature,28.3
2024-03-06T20:37:00.000Z,zone-a,temperature,22.2
2024-03-06T22:13:00.000Z,zone-c,humidity,36.8
2024-03-07T00:38:00.000Z,zone-d,humidity,69.3
2024-03-07T03:28:00.000Z,zone-c,pressure,1011.2
2024-03-07T04:52:00.000Z,zone-d,temperature,21.1
2024-03-07T05:50:00.000Z,zone-a,light,190.5
2024-03-07T06:09:00.000Z,zone-c,light,833
2024-03-07T06:32:00.000Z,zone-d,light,206.2
2024-03-07T08:26:00.000Z,zone-b,pressure,1001.1
2024-03-07T10:58:00.000Z,zone-b,light,330.8
2024-03-07T12:12:00.000Z,zone-c,temperature,17.9
2024-03-07T13:16:00.000Z,zone-b,temperature,34.7
2024-03-07T13:47:00.000Z,zone-a,humidity,55.3
2024-03-07T14:15:00.000Z,zone-b,humidity,50.7
2024-03-07T14:56:00.000Z,zone-d,pressure,1008.7
2024-03-07T16:01:00.000Z,zone-a,pressure,1019.8
2024-03-07T18:58:00.000Z,zone-d,temperature,17.8
2024-03-07T19:40:00.000Z,zone-a,pressure,991.8
2024-03-07T23:26:00.000Z,zone-c,light,553.7
2024-03-08T00:58:00.000Z,zone-c,temperature,32.1
2024-03-08T02:41:00.000Z,zone-b,humidity,65.3
2024-03-08T03:20:00.000Z,zone-a,temperature,27
2024-03-08T05:25:00.000Z,zone-a,humidity,42.1
2024-03-08T06:27:00.000Z,zone-d,pressure,1007.3
2024-03-08T08:44:00.000Z,zone-a,light,783.4
2024-03-08T10:43:00.000Z,zone-c,pressure,1011.3
2024-03-08T10:49:00.000Z,zone-b,light,706.9
2024-03-08T13:22:00.000Z,zone-b,pressure,1007
2024-03-08T16:19:00.000Z,zone-d,humidity,41.6
2024-03-08T17:39:00.000Z,zone-c,humidity,70
2024-03-08T17:43:00.000Z,zone-d,light,831.9
2024-03-08T18:20:00.000Z,zone-b,temperature,25.3
2024-03-08T19:48:00.000Z,zone-d,light,238.5
2024-03-09T03:40:00.000Z,zone-b,light,691.2
2024-03-09T04:25:00.000Z,zone-c,humidity,75.5
2024-03-09T04:54:00.000Z,zone-c,pressure,999.7
2024-03-09T05:24:00.000Z,zone-d,pressure,997.3
2024-03-09T06:07:00.000Z,zone-c,temperature,19.4
2024-03-09T07:39:00.000Z,zone-b,pressure,1007
2024-03-09T08:29:00.000Z,zone-a,pressure,1012.9
2024-03-09T09:51:00.000Z,zone-a,humidity,42.5
2024-03-09T10:09:00.000Z,zone-a,light,331.3
2024-03-09T12:07:00.000Z,zone-d,humidity,79.1
2024-03-09T15:23:00.000Z,zone-b,humidity,45.5
2024-03-09T15:24:00.000Z,zone-c,light,667
2024-03-09T15:27:00.000Z,zone-b,temperature,30.9
2024-03-09T15:28:00.000Z,zone-a,temperature,31.3
2024-03-09T15:56:00.000Z,zone-d,temperature,22.2
2024-03-09T20:08:00.000Z,zone-d,temperature,20.3
2024-03-09T21:39:00.000Z,zone-c,light,757.5
2024-03-09T21:44:00.000Z,zone-b,temperature,25.8
2024-03-09T21:45:00.000Z,zone-d,pressure,1004.6
2024-03-09T22:02:00.000Z,zone-b,pressure,1010.3
2024-03-09T22:12:00.000Z,zone-c,temperature,17.5
2024-03-10T04:19:00.000Z,zone-a,humidity,69.4
2024-03-10T05:56:00.000Z,zone-d,humidity,35.5
2024-03-10T08:37:00.000Z,zone-d,light,622.1
2024-03-10T09:35:00.000Z,zone-c,humidity,44.1
2024-03-10T10:21:00.000Z,zone-b,humidity,47.7
2024-03-10T10:53:00.000Z,zone-a,light,594.8
2024-03-10T14:21:00.000Z,zone-a,pressure,1016.4
2024-03-10T15:17:00.000Z,zone-c,pressure,1002
2024-03-10T17:10:00.000Z,zone-b,light,653.2
2024-03-10T18:00:00.000Z,zone-a,temperature,18.2
2024-03-10T18:41:00.000Z,zone-b,temperature,24.6
2024-03-10T21:26:00.000Z,zone-a,pressure,999.1
2024-03-10T22:18:00.000Z,zone-d,temperature,23.2
2024-03-10T22:58:00.000Z,zone-c,light,662.8
2024-03-11T00:28:00.000Z,zone-d,pressure,1015.7
2024-03-11T04:32:00.000Z,zone-d,light,415.9
2024-03-11T08:22:00.000Z,zone-d,humidity,66.6
2024-03-11T08:56:00.000Z,zone-a,temperature,24.7
2024-03-11T11:04:00.000Z,zone-a,humidity,56.7
2024-03-11T11:05:00.000Z,zone-c,humidity,59.1
2024-03-11T11:40:00.000Z,zone-b,light,496.1
2024-03-11T11:43:00.000Z,zone-c,pressure,993.7
2024-03-11T14:53:00.000Z,zone-a,light,773.8
2024-03-11T16:23:00.000Z,zone-c,temperature,19.7
2024-03-11T16:55:00.000Z,zone-b,pressure,1006
2024-03-11T17:35:00.000Z,zone-b,humidity,37.6
2024-03-11T18:38:00.000Z,zone-a,humidity,58.5
2024-03-11T22:24:00.000Z,zone-b,humidity,42.5
2024-03-11T22:49:00.000Z,zone-c,humidity,35.4
2024-03-11T23:21:00.000Z,zone-b,pressure,1017
2024-03-11T23:39:00.000Z,zone-b,temperature,30.3
2024-03-11T23:41:00.000Z,zone-a,light,573.6
2024-03-12T00:22:00.000Z,zone-c,light,391.8
2024-03-12T02:45:00.000Z,zone-d,humidity,78.6
2024-03-12T05:32:00.000Z,zone-d,light,520.3
2024-03-12T06:10:00.000Z,zone-d,pressure,1003.5
2024-03-12T06:22:00.000Z,zone-c,pressure,995.9
2024-03-12T11:49:00.000Z,zone-a,temperature,15.1
2024-03-12T13:42:00.000Z,zone-a,pressure,997.3
2024-03-12T14:33:00.000Z,zone-b,light,222.8
2024-03-12T14:40:00.000Z,zone-d,temperature,19.4
2024-03-12T17:31:00.000Z,zone-c,temperature,24.3
2024-03-12T19:22:00.000Z,zone-a,temperature,16.9
2024-03-12T22:56:00.000Z,zone-a,pressure,1007.7
2024-03-12T23:16:00.000Z,zone-d,temperature,18.2
2024-03-13T00:45:00.000Z,zone-c,humidity,75
2024-03-13T01:40:00.000Z,zone-c,light,517.1
2024-03-13T02:14:00.000Z,zone-b,light,102.7
2024-03-13T02:42:00.000Z,zone-a,light,397.6
2024-03-13T03:26:00.000Z,zone-c,pressure,1005.9
2024-03-13T03:43:00.000Z,zone-a,humidity,33.5
2024-03-13T05:48:00.000Z,zone-c,temperature,34.9
2024-03-13T11:24:00.000Z,zone-d,light,314.8
2024-03-13T14:37:00.000Z,zone-b,humidity,47.7
2024-03-13T15:17:00.000Z,zone-b,pressure,1017.2
2024-03-13T15:22:00.000Z,zone-d,humidity,71.4
2024-03-13T16:30:00.000Z,zone-b,temperature,32.4
2024-03-13T16:37:00.000Z,zone-d,pressure,990.2
2024-03-13T20:37:00.000Z,zone-b,light,605.6
2024-03-13T21:58:00.000Z,zone-d,pressure,1013.6
2024-03-13T22:26:00.000Z,zone-b,pressure,996.5
2024-03-13T22:28:00.000Z,zone-a,pressure,1012.4
2024-03-14T01:20:00.000Z,zone-b,humidity,41.8
2024-03-14T03:42:00.000Z,zone-a,humidity,58.9
2024-03-14T05:42:00.000Z,zone-a,temperature,19.5
2024-03-14T07:24:00.000Z,zone-c,humidity,49.5
2024-03-14T08:11:00.000Z,zone-b,temperature,24
2024-03-14T09:59:00.000Z,zone-c,temperature,32.8
2024-03-14T10:09:00.000Z,zone-d,humidity,77.6
2024-03-14T11:13:00.000Z,zone-d,temperature,28.4
2024-03-14T11:50:00.000Z,zone-a,light,286.2
2024-03-14T12:24:00.000Z,zone-d,light,258.1
2024-03-14T14:21:00.000Z,zone-c,pressure,990.5
2024-03-14T16:55:00.000Z,zone-c,light,317
2024-03-14T19:58:00.000Z,zone-c,pressure,1018.1
2024-03-14T20:29:00.000Z,zone-a,temperature,29.7
2024-03-15T01:16:00.000Z,zone-b,temperature,17.3
2024-03-15T05:20:00.000Z,zone-d,temperature,33.6
2024-03-15T07:42:00.000Z,zone-a,light,614.8
2024-03-15T08:10:00.000Z,zone-a,pressure,1001.5
2024-03-15T08:15:00.000Z,zone-c,humidity,67.3
2024-03-15T11:03:00.000Z,zone-a,humidity,50.1
2024-03-15T11:20:00.000Z,zone-b,pressure,1006.3
2024-03-15T12:10:00.000Z,zone-c,temperature,18.8
2024-03-15T13:46:00.000Z,zone-c,light,509.9
2024-03-15T14:43:00.000Z,zone-b,light,682
2024-03-15T14:53:00.000Z,zone-b,humidity,74.6
2024-03-15T14:56:00.000Z,zone-d,light,224
2024-03-15T15:27:00.000Z,zone-d,humidity,48
2024-03-15T16:43:00.000Z,zone-d,pressure,1015
2024-03-15T19:02:00.000Z,zone-c,pressure,1001
2024-03-15T22:54:00.000Z,zone-a,temperature,25.1
2024-03-16T00:55:00.000Z,zone-d,temperature,15.5
2024-03-16T01:15:00.000Z,zone-c,humidity,33.8
2024-03-16T01:16:00.000Z,zone-b,light,571.4
2024-03-16T01:40:00.000Z,zone-a,pressure,1018.1
2024-03-16T02:01:00.000Z,zone-c,temperature,22.5
2024-03-16T05:45:00.000Z,zone-a,light,881.3
2024-03-16T06:03:00.000Z,zone-c,light,248.9
2024-03-16T08:12:00.000Z,zone-d,pressure,1019
2024-03-16T11:16:00.000Z,zone-d,light,105.9
2024-03-16T11:22:00.000Z,zone-b,humidity,65.8
2024-03-16T11:25:00.000Z,zone-b,pressure,999.2
2024-03-16T12:08:00.000Z,zone-a,humidity,74.4
2024-03-16T13:15:00.000Z,zone-b,temperature,25.2
2024-03-16T14:12:00.000Z,zone-d,humidity,61.7
2024-03-16T18:59:00.000Z,zone-b,pressure,1018.3
2024-03-16T19:35:00.000Z,zone-d,temperature,29.5
2024-03-16T19:52:00.000Z,zone-b,light,781.2
2024-03-16T20:18:00.000Z,zone-b,humidity,58
2024-03-16T21:09:00.000Z,zone-b,temperature,28.5
2024-03-16T23:24:00.000Z,zone-c,pressure,1006.8
2024-03-17T00:26:00.000Z,zone-d,light,356.1
2024-03-17T02:07:00.000Z,zone-c,temperature,21.6
2024-03-17T03:25:00.000Z,zone-a,temperature,22.6
2024-03-17T04:42:00.000Z,zone-a,light,149.4
2024-03-17T04:46:00.000Z,zone-c,light,261.3
2024-03-17T05:54:00.000Z,zone-d,humidity,43.6
2024-03-17T10:56:00.000Z,zone-a,humidity,31.1
2024-03-17T16:59:00.000Z,zone-a,pressure,1007.6
2024-03-17T17:26:00.000Z,zone-d,pressure,1016.7
2024-03-17T17:47:00.000Z,zone-c,humidity,52.2
2024-03-17T18:33:00.000Z,zone-b,light,365
2024-03-17T20:49:00.000Z,zone-d,pressure,992.1
2024-03-17T23:26:00.000Z,zone-d,temperature,24
2024-03-17T23:30:00.000Z,zone-a,pressure,996.8
2024-03-18T00:45:00.000Z,zone-a,temperature,27.6
2024-03-18T03:21:00.000Z,zone-d,light,315.1
2024-03-18T05:07:00.000Z,zone-c,humidity,59.9
2024-03-18T06:13:00.000Z,zone-b,pressure,1013.2
2024-03-18T06:42:00.000Z,zone-d,humidity,75.1
2024-03-18T09:27:00.000Z,zone-c,pressure,1005.2
2024-03-18T10:50:00.000Z,zone-a,humidity,63.1
2024-03-18T12:00:00.000Z,zone-a,light,633.2
2024-03-18T12:59:00.000Z,zone-c,light,893.9
2024-03-18T13:52:00.000Z,zone-c,temperature,18.1
2024-03-18T15:56:00.000Z,zone-b,humidity,57.7
2024-03-18T17:06:00.000Z,zone-b,temperature,23.5
2024-03-18T20:11:00.000Z,zone-a,light,339.6
2024-03-18T21:20:00.000Z,zone-c,temperature,29
2024-03-19T00:05:00.000Z,zone-d,pressure,1014.8
2024-03-19T03:23:00.000Z,zone-d,temperature,20.1
2024-03-19T04:21:00.000Z,zone-b,humidity,66.5
2024-03-19T07:01:00.000Z,zone-b,temperature,28.9
2024-03-19T07:11:00.000Z,zone-b,light,436.5
2024-03-19T07:22:00.000Z,zone-a,pressure,1003.5
2024-03-19T08:20:00.000Z,zone-d,light,305.5
2024-03-19T08:34:00.000Z,zone-c,pressure,1003.7
2024-03-19T09:09:00.000Z,zone-a,temperature,31.3
2024-03-19T10:04:00.000Z,zone-a,humidity,71.8
2024-03-19T10:19:00.000Z,zone-c,light,535
2024-03-19T14:22:00.000Z,zone-c,humidity,31.2
2024-03-19T16:26:00.000Z,zone-d,humidity,56.5
2024-03-19T17:23:00.000Z,zone-b,pressure,996.3
2024-03-19T21:13:00.000Z,zone-a,humidity,64.4
2024-03-19T21:46:00.000Z,zone-a,light,864.2
2024-03-19T21:49:00.000Z,zone-d,light,803.5
2024-03-19T22:18:00.000Z,zone-b,humidity,50.6
2024-03-19T22:30:00.000Z,zone-b,temperature,17.6
2024-03-20T01:10:00.000Z,zone-c,light,275.9
2024-03-20T05:53:00.000Z,zone-b,pressure,992.4
2024-03-20T06:39:00.000Z,zone-a,temperature,24.1
2024-03-20T08:09:00.000Z,zone-d,temperature,22.3
2024-03-20T08:19:00.000Z,zone-b,light,100
2024-03-20T08:54:00.000Z,zone-d,pressure,1001.3
2024-03-20T10:57:00.000Z,zone-d,humidity,65.4
2024-03-20T11:43:00.000Z,zone-c,humidity,31.6
2024-03-20T12:52:00.000Z,zone-a,pressure,999.3
2024-03-20T14:41:00.000Z,zone-c,temperature,17.6
2024-03-20T16:00:00.000Z,zone-c,pressure,994.8
2024-03-20T19:52:00.000Z,zone-d,temperature,19.5
2024-03-20T20:23:00.000Z,zone-d,light,498.5
2024-03-20T23:01:00.000Z,zone-c,pressure,999.7
2024-03-20T23:23:00.000Z,zone-c,light,524.2
2024-03-21T02:30:00.000Z,zone-a,light,158.1
2024-03-21T04:36:00.000Z,zone-d,pressure,1006.5
2024-03-21T06:23:00.000Z,zone-b,humidity,53.2
2024-03-21T08:43:00.000Z,zone-c,temperature,21.5
2024-03-21T09:05:00.000Z,zone-d,humidity,61.9
2024-03-21T09:23:00.000Z,zone-c,humidity,59.2
2024-03-21T09:50:00.000Z,zone-a,temperature,32
2024-03-21T11:23:00.000Z,zone-a,pressure,1014.9
2024-03-21T15:32:00.000Z,zone-b,light,668.4
2024-03-21T15:52:00.000Z,zone-b,pressure,995.5
2024-03-21T16:24:00.000Z,zone-a,humidity,63
2024-03-21T16:28:00.000Z,zone-b,temperature,16.2
2024-03-21T18:45:00.000Z,zone-b,pressure,1009.3
2024-03-21T20:10:00.000Z,zone-a,pressure,994.7
2024-03-21T21:34:00.000Z,zone-b,light,476.1
2024-03-21T22:00:00.000Z,zone-a,light,385.2
2024-03-21T23:22:00.000Z,zone-c,temperature,20.6
2024-03-21T23:44:00.000Z,zone-c,pressure,1006.5
2024-03-22T00:53:00.000Z,zone-d,light,151.8
2024-03-22T02:21:00.000Z,zone-c,humidity,47.7
2024-03-22T04:50:00.000Z,zone-b,humidity,68.3
2024-03-22T09:02:00.000Z,zone-d,humidity,52.6
2024-03-22T09:30:00.000Z,zone-c,light,302.9
2024-03-22T10:53:00.000Z,zone-b,temperature,20.3
2024-03-22T12:55:00.000Z,zone-d,temperature,28.3
2024-03-22T14:07:00.000Z,zone-a,humidity,64.6
2024-03-22T14:18:00.000Z,zone-d,pressure,996.1
2024-03-22T16:07:00.000Z,zone-a,temperature,19.8
2024-03-22T19:24:00.000Z,zone-a,pressure,997
2024-03-22T21:12:00.000Z,zone-b,humidity,39.9
2024-03-22T21:24:00.000Z,zone-c,pressure,1018
2024-03-23T00:25:00.000Z,zone-d,temperature,18.7
2024-03-23T00:50:00.000Z,zone-d,light,854.8
2024-03-23T03:39:00.000Z,zone-a,humidity,63.7
2024-03-23T04:40:00.000Z,zone-b,temperature,21.5
2024-03-23T06:15:00.000Z,zone-b,light,291
2024-03-23T08:05:00.000Z,zone-a,temperature,22.3
2024-03-23T09:20:00.000Z,zone-c,humidity,79.4
2024-03-23T09:39:00.000Z,zone-d,pressure,999.7
2024-03-23T11:58:00.000Z,zone-b,pressure,1005.6
2024-03-23T12:37:00.000Z,zone-c,light,203.6
2024-03-23T16:57:00.000Z,zone-d,humidity,44.5
2024-03-23T18:17:00.000Z,zone-c,temperature,19.7
2024-03-23T18:25:00.000Z,zone-a,light,170.2
2024-03-23T21:34:00.000Z,zone-a,temperature,29.6
2024-03-23T22:34:00.000Z,zone-a,light,876.6
2024-03-24T03:25:00.000Z,zone-d,light,556.7
2024-03-24T03:53:00.000Z,zone-c,pressure,999.6
2024-03-24T04:46:00.000Z,zone-a,pressure,1009.2
2024-03-24T07:24:00.000Z,zone-c,light,803.6
2024-03-24T07:29:00.000Z,zone-c,temperature,22.3
2024-03-24T07:57:00.000Z,zone-c,humidity,45.3
2024-03-24T10:07:00.000Z,zone-d,pressure,1017
2024-03-24T10:28:00.000Z,zone-a,humidity,66.8
2024-03-24T10:45:00.000Z,zone-d,temperature,32.5
2024-03-24T10:54:00.000Z,zone-d,humidity,53.8
2024-03-24T11:50:00.000Z,zone-b,pressure,993.9
2024-03-24T14:55:00.000Z,zone-b,humidity,60.1
2024-03-24T17:12:00.000Z,zone-b,temperature,30.2
2024-03-24T17:23:00.000Z,zone-b,light,740.1
2024-03-24T19:34:00.000Z,zone-d,humidity,47.6
2024-03-24T19:47:00.000Z,zone-a,pressure,1014.8
2024-03-24T22:20:00.000Z,zone-b,light,806.8
2024-03-24T23:13:00.000Z,zone-a,temperature,20.9
2024-03-25T00:33:00.000Z,zone-a,humidity,57.9
2024-03-25T03:47:00.000Z,zone-b,pressure,1008.1
2024-03-25T04:18:00.000Z,zone-d,pressure,1013.1
2024-03-25T08:02:00.000Z,zone-a,light,552.6
2024-03-25T09:13:00.000Z,zone-c,humidity,47.5
2024-03-25T11:03:00.000Z,zone-d,light,334.9
2024-03-25T11:47:00.000Z,zone-d,temperature,29.8
2024-03-25T11:54:00.000Z,zone-c,temperature,22.7
2024-03-25T13:49:00.000Z,zone-b,temperature,22.2
2024-03-25T13:52:00.000Z,zone-b,humidity,61.5
2024-03-25T16:55:00.000Z,zone-c,light,305.6
2024-03-25T17:18:00.000Z,zone-c,pressure,998.3
2024-03-25T19:55:00.000Z,zone-d,temperature,19.1
2024-03-25T20:10:00.000Z,zone-a,light,173.3
2024-03-25T20:35:00.000Z,zone-c,light,340.7
2024-03-25T21:13:00.000Z,zone-d,pressure,1010.7
2024-03-26T04:54:00.000Z,zone-a,temperature,30.4
2024-03-26T06:13:00.000Z,zone-c,temperature,28.2
2024-03-26T07:00:00.000Z,zone-b,pressure,997.5
2024-03-26T07:18:00.000Z,zone-d,light,156
2024-03-26T07:54:00.000Z,zone-c,pressure,1013.8
2024-03-26T10:42:00.000Z,zone-a,pressure,1007.3
2024-03-26T10:53:00.000Z,zone-b,humidity,67.7
2024-03-26T12:12:00.000Z,zone-c,humidity,56.4
2024-03-26T14:53:00.000Z,zone-a,humidity,45.8
2024-03-26T15:43:00.000Z,zone-b,temperature,16.6
2024-03-26T17:02:00.000Z,zone-d,humidity,72.5
2024-03-26T17:10:00.000Z,zone-b,light,462.4
2024-03-26T19:42:00.000Z,zone-a,temperature,24.8
2024-03-26T20:06:00.000Z,zone-c,light,783.1
2024-03-26T21:05:00.000Z,zone-b,humidity,70
2024-03-26T21:05:00.000Z,zone-d,temperature,16.6
2024-03-26T22:14:00.000Z,zone-d,pressure,1012.5
2024-03-27T00:52:00.000Z,zone-c,pressure,1019.5
2024-03-27T03:38:00.000Z,zone-a,humidity,67.5
2024-03-27T03:50:00.000Z,zone-b,pressure,995.6
2024-03-27T05:53:00.000Z,zone-d,light,308.1
2024-03-27T08:33:00.000Z,zone-c,humidity,34.2
2024-03-27T08:53:00.000Z,zone-a,light,197.4
2024-03-27T09:00:00.000Z,zone-b,temperature,28.6
2024-03-27T11:08:00.000Z,zone-c,temperature,16.1
2024-03-27T11:25:00.000Z,zone-b,light,546.6
2024-03-27T12:43:00.000Z,zone-a,pressure,1017.7
2024-03-27T14:15:00.000Z,zone-d,humidity,70.1
2024-03-27T19:39:00.000Z,zone-d,pressure,999.8
2024-03-27T22:07:00.000Z,zone-d,temperature,20.6
2024-03-27T22:52:00.000Z,zone-b,humidity,77.1
2024-03-27T23:08:00.000Z,zone-c,light,331.6
2024-03-27T23:37:00.000Z,zone-a,humidity,39.1
2024-03-28T00:57:00.000Z,zone-d,light,726.4
2024-03-28T01:24:00.000Z,zone-d,humidity,52
2024-03-28T02:08:00.000Z,zone-c,temperature,23
2024-03-28T03:50:00.000Z,zone-b,pressure,1010.4
2024-03-28T08:03:00.000Z,zone-c,humidity,38.8
2024-03-28T09:52:00.000Z,zone-b,temperature,31.1
2024-03-28T09:57:00.000Z,zone-b,light,663.7
2024-03-28T12:44:00.000Z,zone-a,temperature,16.4
2024-03-28T17:00:00.000Z,zone-c,pressure,1009.3
2024-03-28T18:21:00.000Z,zone-a,light,536.1
2024-03-28T18:27:00.000Z,zone-a,pressure,1005.5
2024-03-28T21:32:00.000Z,zone-d,pressure,1001.2
2024-03-29T02:28:00.000Z,zone-d,light,247.7
2024-03-29T03:52:00.000Z,zone-a,light,479.4
2024-03-29T04:07:00.000Z,zone-c,light,622.6
2024-03-29T05:16:00.000Z,zone-d,humidity,58.7
2024-03-29T06:51:00.000Z,zone-a,temperature,25.1
2024-03-29T07:58:00.000Z,zone-d,temperature,22.9
2024-03-29T08:12:00.000Z,zone-c,temperature,18.4
2024-03-29T08:46:00.000Z,zone-b,temperature,16.6
2024-03-29T08:57:00.000Z,zone-b,humidity,43.8
2024-03-29T10:28:00.000Z,zone-a,humidity,66.6
2024-03-29T10:51:00.000Z,zone-a,pressure,1015
2024-03-29T14:06:00.000Z,zone-c,pressure,997.3
2024-03-29T15:27:00.000Z,zone-b,pressure,998.2
